First Date [DAP],Second Date [DAP],Distance [DAP],Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,BCC,CIVE,COM1,COM2,ExG,ExG2,ExGR,ExR,Gmb,GmR,GdB,GdR,GCC,MExG,MGVRI,NDI,NDRBI,NGBDI,RmB,RdB,RCC,MRCC,RGBVI,TGI,VEG,NRMBI,MSRGR,TNDGR,Height
9,37,28,0.8328339806851117,0.9031472860080318,0.7990259326448541,0.8531836894016471,0.9420320072622508,0.9404429520716394,0.9116018250979543,0.776936875654479,0.7146371349756617,0.7057811576306425,0.911587420817016,0.9229941730242492,0.6804576457800569,0.9462168165194803,0.7680530555819592,0.6900965578254012,0.49100935442511506,0.7928236400468559,0.810734937207754,0.9443919062628787,0.9462165787717279,0.7999468938987884,0.9382091417050094,0.9404437905060954,0.6057467850011174,0.8270089673667456,0.30946138099867887,0.5736726987056786,0.7675579992909078,0.817734825602704,0.9285715288902201,0.8667251799287852,0.9615183188163898,0.5007553460772185,0.9432966948815564,0.9384663423331773,
9,39,30,0.8494364455606374,0.9044981456418146,0.7369037878332089,0.8476809940779209,0.9010242121193306,0.9029955832239932,0.8923480584056469,0.7810967402723074,0.7821002106482513,0.666173932331785,0.8315302207185786,0.8618413881558145,0.6612473326043535,0.9073190940738505,0.6764237257976042,0.7538940063505793,0.53910814142857,0.81051806687082,0.8770445353956311,0.8969591448410033,0.9073186210716635,0.7806863403920725,0.9033099746483919,0.9029972032718845,0.7267650114447006,0.8529738012599082,0.431761273113777,0.7234077528153682,0.826646214526831,0.8399289544434045,0.891757293472501,0.8466393599123216,0.912729987774466,0.578736719159342,0.9008810361222336,0.9018470329335526,
9,41,32,0.8440131602739478,0.9046508205471495,0.7358369144243513,0.845527900156136,0.9301335807062037,0.9340499538333416,0.9311591180167007,0.8270700263909587,0.8223944644654135,0.6944340943470764,0.8745889730111884,0.9049617207396836,0.6885181548315302,0.9353668712809236,0.7007249566644722,0.7452069491608044,0.5666516323454168,0.8404898204710918,0.889703191484405,0.9382691923314063,0.9353665183870454,0.806664976793242,0.9312963983488161,0.9340511043930066,0.764739453273721,0.8839786787793517,0.4743450819823962,0.7350704024629204,0.8659567317179797,0.8360712047002756,0.920832490636679,0.8472777735064293,0.9438057933984096,0.6435477646561881,0.9371975460184299,0.9316755314410009,
9,45,36,0.8527287202522096,0.915465573655317,0.7814790755906265,0.8618763520574676,0.9193105128936147,0.9170431680315191,0.9104911115910922,0.8340678547242338,0.8339611668795145,0.6998538883521492,0.8430184139266209,0.8811524049056215,0.7031020013494642,0.9228949995816973,0.6510243995465866,0.7100576186628484,0.6057610216512943,0.8274917716398615,0.8961670963572764,0.9145682663128952,0.9228945803358848,0.8268354594427714,0.9168430212273484,0.9170445815242657,0.7903568983449747,0.887669447802759,0.5350431687995235,0.7835419507337154,0.8590864680652566,0.8419174132363505,0.9151642204568788,0.870202179553854,0.9236849410548271,0.6608891362942518,0.9165494448081954,0.915712387077871,
9,48,39,0.8396333511365851,0.9144511774773033,0.7078689386427848,0.8469967567376586,0.9447021783129163,0.9605998593894277,0.9664432533887372,0.8752129043282834,0.8782776316978947,0.7489791833390763,0.8809069780955889,0.9248655794380132,0.756664660917239,0.9476068912687211,0.6637003932034391,0.696580572570768,0.6620454561150626,0.8991131306402387,0.9332420523649971,0.9660858272738929,0.9476066662541591,0.8833930343369872,0.957769630904739,0.9606005684675119,0.8658606474375015,0.9147416124995169,0.6335584834795526,0.8788510708441731,0.9393979441002243,0.8348644197093733,0.9405769609259205,0.8510287853542915,0.9553346544861078,0.7912349477673384,0.9641641213623335,0.9587203986169767,
9,51,42,0.8453905230457676,0.909512297968552,0.7427054145995007,0.849990705864866,0.9181909332378693,0.9137345535520915,0.9098381936121418,0.8445902696842637,0.8468827030542413,0.721632865767211,0.8444847166228522,0.8788695923794232,0.7245932940324642,0.9197982721593567,0.676286402375726,0.7249854892649079,0.6229829447713005,0.8485400274906838,0.9040182612574297,0.90323491694003,0.9197979192861248,0.8433276492544725,0.9158948394783156,0.9137359923278267,0.8152007336919727,0.8947825360347906,0.5459666496625917,0.8459797675183203,0.85335273998889,0.8410538836311556,0.9186188633286958,0.8535846776683891,0.9121775491841426,0.6770475954608814,0.9090395982687122,0.9137351535871674,
9,53,44,0.8246055242875787,0.8917868707236148,0.6689961876713134,0.8219995747245694,0.925308484598141,0.886025471571168,0.8557572708215726,0.8290776222672959,0.7899372384704908,0.692076504215787,0.8403762715045393,0.8992812679660696,0.705998735188434,0.9293848121853864,0.5911028768103562,0.6298251583644823,0.6854904443063006,0.6492411754155355,0.9176516592314551,0.8893578147780525,0.9293845623862289,0.7445417025479295,0.8792281073630004,0.8860271890071689,0.6781715910502274,0.8768453197796964,0.4275341132975574,0.7378541508288472,0.7401990777410591,0.8292035135489915,0.9194339688729851,0.808861910462879,0.9317834719116709,0.5583575486090221,0.8920643675853581,0.8812337062451967,
9,56,47,0.8528365784811978,0.9211388381074093,0.7431937311631854,0.8604469121530032,0.928450267828292,0.9347049193264603,0.9409276514083189,0.8741272892774069,0.8949394368821735,0.7214857040617523,0.8581879663654524,0.9075183305849086,0.7328769543076641,0.9332981947706984,0.641996079847692,0.7022606555520728,0.684510813664252,0.8077744989776146,0.9381083306872666,0.9521736865484205,0.9332980145485723,0.8347032071508516,0.9263808697851061,0.9347056935680083,0.8979389864950728,0.9144616961375762,0.6633472296247138,0.9124519802852308,0.9128871758902445,0.8381234372169919,0.9216111347611189,0.8654144315116714,0.944352237668818,0.8092809548841468,0.9454353794509405,0.9293549350208902,
9,60,51,0.8603148781613728,0.9270023079478289,0.7694274525414834,0.8706186489685552,0.9361051326868862,0.9513184484314992,0.9512364607352146,0.8407145530222053,0.8424938003591018,0.7401275798081149,0.8801800151411534,0.9239854352885013,0.753604358565867,0.9415541144442712,0.6351249223154639,0.6861282171145774,0.691661733436334,0.8031433927403555,0.9352864768145273,0.9665617709504428,0.9415539305753654,0.854478019859074,0.9436459880740615,0.9513190758103943,0.8132444494950606,0.8950540679160595,0.5685290765760945,0.8438816563303446,0.8992249935319201,0.8344418331610358,0.9258757648122597,0.8781533910464019,0.9572570656287183,0.6698956709196299,0.9608578069082028,0.9461405225714152,
9,62,53,0.8608887416091486,0.9258182411981741,0.7659316369531096,0.8695925591664395,0.9511381998091122,0.9523227634708689,0.9505196151138318,0.8863302857885978,0.9001799090649708,0.750988322504719,0.8959401144233334,0.9368351644127758,0.7556851933002715,0.9561617830347318,0.6852361375490901,0.7148214786740075,0.6768640246037638,0.8420200661477129,0.9678605236738824,0.9671825370825347,0.9561616338473213,0.8559184324598216,0.9449476122518139,0.9523233426981939,0.8818330095623496,0.9327780526375762,0.5903319623874695,0.9182641901986597,0.9107451301088203,0.8492192871584854,0.9437366399375328,0.8759358618508408,0.9678003121193539,0.7567165463784125,0.9615605048748184,0.9474872468735505,
9,64,55,0.846754074282264,0.9180401929219401,0.7607484181425439,0.8616896266951415,0.9428877959714888,0.9229657990912227,0.8759483382400766,0.7745488803802597,0.7169018487186384,0.7687342712016565,0.9030325826983853,0.9347211868748986,0.7707341985754304,0.9475008529291822,0.6607960548920409,0.6222994896421714,0.6029630195616706,0.7015393238081025,0.9070545020314338,0.9407393757630655,0.9475006415793232,0.8354180405326967,0.9137895229673412,0.922966880476698,0.6160658898748768,0.8431861994108795,0.35872258261718903,0.6931643050995007,0.7395444487299929,0.8099297371051574,0.9336400658136373,0.8644759438977416,0.9639093732485218,0.4713253699741218,0.9344729952682072,0.9165754444893891,
9,66,57,0.8626368447384867,0.9224705693976046,0.7648290874791478,0.8669509224089909,0.95681425065829,0.9570203236726752,0.9532534783836716,0.8870136690949736,0.8945656185933656,0.7755209749957016,0.9129174644632483,0.9439029605276519,0.7787524275985125,0.9609777111073905,0.7211319720207796,0.7496708059216424,0.6755283693222917,0.8871739122154421,0.9675592690173753,0.9662980243319952,0.9609775357064936,0.8852412235056824,0.9521605644925987,0.9570209212923433,0.8671154696010666,0.9344188276705839,0.5734235662227738,0.9069833230647124,0.9056274996193683,0.853161036455606,0.9508709245338474,0.8708703726876547,0.9695592880113524,0.7338544246554343,0.9630063169944247,0.9534172116963465,
9,69,60,0.8296663433242562,0.8987643118042552,0.7005612682384479,0.8298737622973655,0.9469905898419296,0.946422194367547,0.9379301512991491,0.8814441837210171,0.8888244669216709,0.7985825515457092,0.9024878345475229,0.9357474450408382,0.797917112481187,0.9515941808276859,0.7413985999058165,0.7279624144578246,0.7373206003923658,0.8759369087699993,0.9570101468816063,0.9559220543994464,0.9515939607492541,0.8652522436248304,0.9414666209148537,0.9464230692352403,0.8640724994269551,0.9252384230771049,0.6909376645183414,0.9009259164095385,0.9038889459506544,0.834490215400556,0.9401801653580261,0.8300108944455247,0.9604979792022783,0.7656459266860283,0.9526080503606784,0.942837794693826,
9,71,62,0.846930874978744,0.9150331433242728,0.7283779974517556,0.8523882552592912,0.9409510403284663,0.9462043393315326,0.9359847263634236,0.816352773318829,0.7900370972169792,0.7804427879737319,0.8950272780803281,0.9333086385891258,0.7840083930000986,0.9460481677419093,0.6973328079561185,0.6996399085116674,0.6252994196504291,0.8355713484016783,0.9207577017443342,0.9606378524953325,0.946047923198416,0.8825910753345892,0.9390331994672823,0.9462051799478022,0.7105126583594941,0.8757597749550587,0.3526100131636536,0.7493752863797105,0.8382878907747638,0.8368095243875788,0.9296296705706132,0.8543195518360986,0.9608855483347656,0.5437034921672143,0.9552841494012673,0.9410341632446384,
9,73,64,0.8638747683455612,0.9229909447731064,0.7669080435673036,0.8678233053833276,0.9571705663820795,0.9619274807931464,0.9581205978947105,0.8757066150090644,0.8782300915832897,0.7849950104617687,0.9175456403047966,0.9469321619798982,0.787648205246534,0.9619723818189178,0.7280841905277102,0.7483616130319708,0.6881582302597948,0.8738352210283111,0.962797942364368,0.9736230985733748,0.9619722083883578,0.8827547827351996,0.9560189673904274,0.9619281072599476,0.8443297217813882,0.9255985594914757,0.5653374912873708,0.881161005786875,0.9085104177718382,0.8469531845347928,0.9490626929994745,0.8712145786258876,0.9736601968060867,0.7116816065094655,0.9693023719172019,0.9577111813726124,
9,76,67,0.876366967497134,0.927732217529543,0.7801788658869576,0.8768923362305525,0.9556786204585344,0.9600068923404259,0.9579170419788734,0.8800455175777804,0.8908834898068596,0.8004012601649738,0.9214283218953934,0.9469817317506593,0.8041501350158176,0.9605885694864601,0.756079055653684,0.7874749504274648,0.7266207098375801,0.8898845599621752,0.9666787794464771,0.9703247547912721,0.9605883865914273,0.8901101477215346,0.9548525983337142,0.960007483346387,0.865952501214232,0.931010530766514,0.6506785586522287,0.8988593873734723,0.914293674129764,0.8635125804154306,0.948531000721007,0.8779162797166009,0.9714979415863939,0.7418581616788684,0.9665215973666761,0.9562259912818076,
9,78,69,0.8419340508951532,0.9106794900172667,0.7515147142376745,0.8506513474678811,0.950463440819558,0.9521936642743339,0.9483397772012598,0.8713309709258674,0.874209248683859,0.7476933520279486,0.9005811184003158,0.9363838542592182,0.7439379883855612,0.9555142765278593,0.7144527108363651,0.7166107902056258,0.6153387342801282,0.8841900645935159,0.951911394420749,0.9681391328822202,0.9555140549534202,0.8643730301529116,0.9443330110659501,0.9521943780618976,0.834361172591982,0.9200830340369004,0.5031226932027981,0.8618487133744868,0.8895133970832334,0.8306367274504702,0.9417545809509862,0.858309479939831,0.9671046787267643,0.6923960950471488,0.9622042501288746,0.9464232987061504,
9,80,71,0.8474974004963004,0.9120630020890204,0.747308958779247,0.851871832531105,0.9634109685450178,0.9659354714595066,0.9620451112914139,0.8852026328192475,0.8876047783172465,0.7943060526530163,0.9291247920816113,0.9535058380522113,0.7890033525003682,0.9678765802645432,0.7630676967304241,0.744638443214119,0.6740958844484246,0.9038249362662645,0.9674843617949529,0.9780680798882695,0.9678764184534837,0.8822508176875636,0.9598977802826776,0.9659359417069323,0.8491781718026006,0.9338199347440497,0.56062334545364,0.8792839081703757,0.9051951605069029,0.8307637825870586,0.955880713774899,0.8564616228062054,0.9784465047101362,0.7058098143427434,0.9735701063151251,0.96141692993907,
9,83,74,0.78563459638557,0.8671995277211021,0.6867180978743088,0.7920124240097169,0.9144508611653668,0.9472370059728078,0.9479022270312165,0.7801088644977403,0.7941712009580184,0.782057607623412,0.8849779265545008,0.9322102383984447,0.7806590108790092,0.9251958002800723,0.7178867925398371,0.6831375958418335,0.6407421469337192,0.8948032075194946,0.9269111692809204,0.968853014600167,0.9251954966755696,0.8877028106704528,0.936718142845518,0.9472375952524568,0.7635360205509566,0.8562332565836003,0.47246774808081443,0.7991357705977042,0.8901174508000445,0.7260093611940082,0.8936363413285274,0.7975677170048561,0.9545600120307505,0.5954283319732775,0.9607839730200446,0.9391332889793111,
9,85,76,0.8508396047736793,0.9175083019127589,0.7089207244568139,0.850353207228413,0.9509706534972607,0.970270559504663,0.9658951159848146,0.8245407699157943,0.8390342903102663,0.7314121538917635,0.9023686394631597,0.9466315751457199,0.7350054094987075,0.9591199024054065,0.6866847669747745,0.7325953875473932,0.565094883003455,0.8808309867684334,0.9633829070715885,0.984056552632236,0.9591197343464006,0.8828441000072039,0.9632963361630531,0.9702709513712994,0.802220946489025,0.9026548522318478,0.36519640775791895,0.8572252657621342,0.8985954190523526,0.8150815775966209,0.9365011652413027,0.8505200347495532,0.9792411153305,0.6016074924554735,0.9790061510662866,0.9648088389076317,
9,87,78,0.7989064030508173,0.8815383841325913,0.658064246908289,0.8039078575658888,0.9556429140404632,0.9438385827866138,0.9365232533342127,0.8409286015935739,0.8158303776138873,0.7500446681334884,0.9113873725078812,0.9499434193165388,0.7403828505548804,0.9612622811355804,0.70697650684643,0.6666657753750199,0.5869003021816257,0.797812118347072,0.9360044354817866,0.9669015239855463,0.9612621263262139,0.8189848501167554,0.9325757640900709,0.943839196422528,0.7358219938583254,0.893439235543282,0.42724636065914806,0.7405395680296181,0.8150100643319261,0.7902285605308781,0.9418902307581276,0.804101961572312,0.9748643175424043,0.5844727407967651,0.9582103570321517,0.9356295968530084,
9,90,81,0.7410836745047167,0.8420408975378835,0.6681573994385982,0.7550858886811744,0.78520052618381,0.8885510263180241,0.9025755327734208,0.563056787868672,0.5776862844482191,0.5452689946643161,0.7058094381283253,0.7978474846169377,0.5416497883564424,0.8091620718726937,0.5818328559876162,0.6152227949154956,0.4041657356470891,0.6874218550129643,0.795442194004286,0.9400616813601004,0.8091614135019802,0.7630685114251154,0.8641436189208607,0.8885522428242949,0.5410518440572682,0.6631786191694972,0.23571858802063705,0.5645915897556903,0.7632296305496913,0.6489563965248923,0.7354012547147994,0.7651309205859804,0.8862342797821325,0.3698687995516814,0.9207035817310842,0.8693443952691968,
9,93,84,0.7671682584289518,0.8738487046650911,0.6240031553109446,0.778883293004296,0.9433689607593345,0.9602764239042686,0.953499148554626,0.8302714061897896,0.850781684993092,0.6673500329458719,0.854359343039155,0.9330096852015686,0.6765722967986012,0.9536415613086808,0.5657664029490123,0.5791038172996692,0.534246440216964,0.7744310366465748,0.9621437109427124,0.9823913269498337,0.9536414201607767,0.8347869623588384,0.9485550841260486,0.9602768574605544,0.8177708325118598,0.9015049932234322,0.3338620934081889,0.8550351215833525,0.8926837023994756,0.6946579833015482,0.925282898695028,0.7902634436014855,0.9771363776913518,0.6457654805377517,0.9746460851120011,0.9501022280645997,
9,96,87,0.7537200202412302,0.8659134115413973,0.5504882111037082,0.7503913940780683,0.9147806973890499,0.9648202276177874,0.9588309750072476,0.7556983366751822,0.7833243167424075,0.5779636647298554,0.7888908842849953,0.8940187520889159,0.5942616690405711,0.9303941805804649,0.4834630128931894,0.5580085853293727,0.47936137027325004,0.7621149621887057,0.9401269382681017,0.9851313726524124,0.9303939669536485,0.8057874195993173,0.9538890454920674,0.9648206150804646,0.7506484544067076,0.8471658514176291,0.33849333709084106,0.8024248020136135,0.8843396632736916,0.6632212102225098,0.8866075914119228,0.7495407192534506,0.9690082326446561,0.5702202724254258,0.9781259772078946,0.9549953813780654,
9,99,90,0.7543110536582729,0.8414547961659483,0.5988089514201509,0.7449405931087962,0.7775108361535847,0.9541968557913514,0.9565949167885219,0.44926281153388564,0.4555860523657645,0.4315142447523646,0.6578220044017049,0.7695192586479627,0.42753772666095025,0.8092362188957212,0.48723367237283155,0.6167931851462489,0.2812107716643087,0.7057950406134414,0.7513379861938649,0.9806897861120353,0.8092356296364267,0.7032807169647766,0.9400531975430696,0.9541973602992655,0.3850469586196241,0.5804768639975373,0.13358881910279888,0.40861991216580296,0.6394773924842176,0.6645697969676875,0.7034578156262655,0.7327523174601513,0.9084561754734588,0.16291264158725155,0.9715293015202183,0.9414829516003811,
9,101,92,0.7362906953249051,0.8611853490838242,0.5835362953901639,0.7507465794069977,0.866387933911326,0.9352354051193106,0.9340103866248133,0.7018356046396553,0.7367247089763111,0.5169375395935749,0.7047394277287059,0.833650883487322,0.5274710157504746,0.8879963509328315,0.44198367536837263,0.49487331037755283,0.45736515685688894,0.5853621589111586,0.9009994811397941,0.9727410385071278,0.887996032232061,0.6926904500483071,0.9150320789954114,0.9352361121657053,0.7160035626677247,0.7904918269678027,0.32734827142518524,0.7463926816476668,0.8418038824716474,0.6611392408554901,0.8264002851294202,0.7606701586676442,0.944891996179742,0.5661897060589725,0.9598006557532395,0.9174132594735435,
9,104,95,0.5706944154196404,0.7266409408565667,0.37535915525970825,0.5810551909155834,0.7813387663310476,0.9105274782927524,0.90975998899833,0.5908227067341798,0.633452281646025,0.44068277391239463,0.5801376938145049,0.7753890942630883,0.478296105670244,0.8130875522534804,0.2432517977708499,0.30825300587763615,0.4307456166245325,0.632031510982558,0.8206148309438943,0.9603256441152845,0.8130870053950991,0.7254249266980677,0.8840581518492253,0.9105284877587392,0.6276463017409531,0.6810251259114265,0.36854215954072944,0.6285148745285132,0.813993012417922,0.5317774839568536,0.7248815869933243,0.5889271747241684,0.9037600921970081,0.5335441874127411,0.9429619503869098,0.8878741530941324,
9,107,98,0.7621075684518019,0.8693980351562299,0.5647255621699777,0.7574401619019332,0.8543912004620559,0.9750834871536889,0.9712858549276527,0.6119319533526111,0.6569498268885299,0.3716485914780213,0.6583774993881614,0.8040370848284835,0.3800249009842296,0.8818877937437406,0.3565836256137171,0.5403125187689349,0.317552607650478,0.7570285776682724,0.8859890539893818,0.990370794035091,0.8818874637534735,0.6662354936774558,0.9663318084171334,0.975083831860215,0.6553562820535029,0.7324576821248558,0.31081409510601177,0.6920765295752704,0.8605731583272034,0.7116130671795017,0.8025830389153572,0.7549874089175826,0.9538591931150886,0.5139093492215834,0.9852921272119213,0.9670383580168427,
9,111,102,0.7327112903322788,0.8450549947914614,0.5540471502508971,0.734408463869344,0.8142959500771045,0.9664435908700061,0.9649698255412296,0.5657579185700643,0.6073242814689044,0.3397849530882612,0.6147171734903417,0.7759031549305505,0.3522871407695191,0.8452296169588829,0.32433526660569667,0.5079947868624332,0.28150937655222474,0.7325407982789984,0.8395763268409286,0.9868492015176836,0.8452291426844876,0.6796930889713396,0.9549204900491834,0.9664440285865421,0.6053826826353896,0.6824658020388494,0.2688683011972046,0.6245817339177825,0.8293495032850438,0.6845181083622865,0.7565164465742684,0.7366031366664606,0.9332710819154518,0.46799231028693783,0.9800179955667749,0.9559425659455021,
9,114,105,0.7096160142309202,0.8259198777080099,0.5528445934005519,0.7168648558154274,0.8371533787138782,0.9567006991744365,0.9543880246741302,0.6296710218105681,0.6781754376729722,0.4103281992642067,0.647301148689735,0.8194497794507422,0.4370368782796785,0.8644053769525346,0.338858535085313,0.48572174410771396,0.3769007815093527,0.7244728226232859,0.8759970454179609,0.9824307416849846,0.8644049518620233,0.765803913160814,0.9424236573007062,0.9567012509351804,0.6867662127226937,0.7384441879194963,0.3754635242746172,0.7150717535772682,0.8768124075716925,0.6606024515396568,0.7900636038674052,0.7245942941923683,0.9391529465873811,0.5558737618168414,0.9737095019559538,0.9439407652465037,
9,118,109,0.6806176365683867,0.8133495640960718,0.5065068736399608,0.6885465794970312,0.8228191638091519,0.9493676918309361,0.9464679787152972,0.6001509316591201,0.6712230529674794,0.34879568176101894,0.592684325841704,0.792547100385087,0.37990253971374066,0.8541270452087453,0.25510779147096463,0.42137462571483486,0.36423789585765143,0.6418131266704078,0.8767248616119934,0.979344162827326,0.8541265521421342,0.6934663160132206,0.932521583811397,0.9493683599312039,0.702733846596009,0.7252012785002985,0.4161581030878544,0.7335972484564134,0.8844376134303479,0.6221143524652135,0.7713743656242087,0.6986144842331499,0.9363573086573049,0.574721914191614,0.9692164776581365,0.9345375037916758,
