"","Height","interaction","Pedigree","DAP","Height2","Tester"
"7686",0.523377345573546,"W10004_0150 X PHZ51:32","W10004_0150 X PHZ51",32,0.523377345573546,"PHZ51"
"7687",0.901399190963285,"W10004_0150 X PHZ51:37","W10004_0150 X PHZ51",37,0.901399190963285,"PHZ51"
"7688",1.07348187593566,"W10004_0150 X PHZ51:39","W10004_0150 X PHZ51",39,1.07348187593566,"PHZ51"
"7689",1.24932441831496,"W10004_0150 X PHZ51:41","W10004_0150 X PHZ51",41,1.24932441831496,"PHZ51"
"7690",1.58477486738276,"W10004_0150 X PHZ51:45","W10004_0150 X PHZ51",45,1.58477486738276,"PHZ51"
"7691",1.79683597463718,"W10004_0150 X PHZ51:48","W10004_0150 X PHZ51",48,1.79683597463718,"PHZ51"
"7692",1.95914557797409,"W10004_0150 X PHZ51:51","W10004_0150 X PHZ51",51,1.95914557797409,"PHZ51"
"7693",2.11752226251918,"W10004_0150 X PHZ51:56","W10004_0150 X PHZ51",56,2.11752226251918,"PHZ51"
"7694",2.16995343861256,"W10004_0150 X PHZ51:60","W10004_0150 X PHZ51",60,2.16995343861256,"PHZ51"
"7695",2.1820976818641,"W10004_0150 X PHZ51:62","W10004_0150 X PHZ51",62,2.1820976818641,"PHZ51"
"7696",2.19524010495164,"W10004_0150 X PHZ51:69","W10004_0150 X PHZ51",69,2.19524010495164,"PHZ51"
"7697",2.19634890016385,"W10004_0150 X PHZ51:73","W10004_0150 X PHZ51",73,2.19634890016385,"PHZ51"
"7698",2.19662246094474,"W10004_0150 X PHZ51:76","W10004_0150 X PHZ51",76,2.19662246094474,"PHZ51"
"7699",2.19677470051706,"W10004_0150 X PHZ51:80","W10004_0150 X PHZ51",80,2.19677470051706,"PHZ51"
"7700",2.19683210736903,"W10004_0150 X PHZ51:83","W10004_0150 X PHZ51",83,2.19683210736903,"PHZ51"
"7701",2.19687904957138,"W10004_0150 X PHZ51:87","W10004_0150 X PHZ51",87,2.19687904957138,"PHZ51"
"7702",2.19687356999145,"W10004_0150 X PHZ51:90","W10004_0150 X PHZ51",90,2.19687356999145,"PHZ51"
"7703",2.19694278494887,"W10004_0150 X PHZ51:99","W10004_0150 X PHZ51",99,2.19694278494887,"PHZ51"
"7704",2.19694796328957,"W10004_0150 X PHZ51:101","W10004_0150 X PHZ51",101,2.19694796328957,"PHZ51"
"7705",2.19695410711178,"W10004_0150 X PHZ51:104","W10004_0150 X PHZ51",104,2.19695410711178,"PHZ51"
"7706",2.19695871633819,"W10004_0150 X PHZ51:107","W10004_0150 X PHZ51",107,2.19695871633819,"PHZ51"
"7707",2.19696309389592,"W10004_0150 X PHZ51:111","W10004_0150 X PHZ51",111,2.19696309389592,"PHZ51"
"7708",2.19696540144537,"W10004_0150 X PHZ51:114","W10004_0150 X PHZ51",114,2.19696540144537,"PHZ51"
"7709",2.19688135572239,"W10004_0150 X PHZ51:118","W10004_0150 X PHZ51",118,2.19688135572239,"PHZ51"
"7710",2.19696897219767,"W10004_0150 X PHZ51:122","W10004_0150 X PHZ51",122,2.19696897219767,"PHZ51"
"7711",2.19696988974781,"W10004_0150 X PHZ51:126","W10004_0150 X PHZ51",126,2.19696988974781,"PHZ51"
"7712",-0.0517272141105319,"W10004_0152 X PHK76:15","W10004_0152 X PHK76",15,0,"PHK76"
"7713",-0.0361409320925611,"W10004_0152 X PHK76:17","W10004_0152 X PHK76",17,0,"PHK76"
"7714",0.0399738208011055,"W10004_0152 X PHK76:22","W10004_0152 X PHK76",22,0.0399738208011055,"PHK76"
"7715",0.0910759166745973,"W10004_0152 X PHK76:24","W10004_0152 X PHK76",24,0.0910759166745973,"PHK76"
"7716",0.196815654961991,"W10004_0152 X PHK76:27","W10004_0152 X PHK76",27,0.196815654961991,"PHK76"
"7717",0.342644909282764,"W10004_0152 X PHK76:30","W10004_0152 X PHK76",30,0.342644909282764,"PHK76"
"7718",0.463451578266895,"W10004_0152 X PHK76:32","W10004_0152 X PHK76",32,0.463451578266895,"PHK76"
"7719",0.838906654248934,"W10004_0152 X PHK76:37","W10004_0152 X PHK76",37,0.838906654248934,"PHK76"
"7720",1.00884971154032,"W10004_0152 X PHK76:39","W10004_0152 X PHK76",39,1.00884971154032,"PHK76"
"7721",1.1813924639327,"W10004_0152 X PHK76:41","W10004_0152 X PHK76",41,1.1813924639327,"PHK76"
"7722",1.50584078338021,"W10004_0152 X PHK76:45","W10004_0152 X PHK76",45,1.50584078338021,"PHK76"
"7723",1.70625213947917,"W10004_0152 X PHK76:48","W10004_0152 X PHK76",48,1.70625213947917,"PHK76"
"7724",1.8561181022091,"W10004_0152 X PHK76:51","W10004_0152 X PHK76",51,1.8561181022091,"PHK76"
"7725",1.99874184800134,"W10004_0152 X PHK76:56","W10004_0152 X PHK76",56,1.99874184800134,"PHK76"
"7726",2.04558579490835,"W10004_0152 X PHK76:60","W10004_0152 X PHK76",60,2.04558579490835,"PHK76"
"7727",2.05662696726529,"W10004_0152 X PHK76:62","W10004_0152 X PHK76",62,2.05662696726529,"PHK76"
"7728",2.06897959561067,"W10004_0152 X PHK76:69","W10004_0152 X PHK76",69,2.06897959561067,"PHK76"
"7729",2.07007597859278,"W10004_0152 X PHK76:73","W10004_0152 X PHK76",73,2.07007597859278,"PHK76"
"7730",2.07034906687216,"W10004_0152 X PHK76:76","W10004_0152 X PHK76",76,2.07034906687216,"PHK76"
"7731",2.07050128038675,"W10004_0152 X PHK76:80","W10004_0152 X PHK76",80,2.07050128038675,"PHK76"
"7732",2.07055868705649,"W10004_0152 X PHK76:83","W10004_0152 X PHK76",83,2.07055868705649,"PHK76"
"7733",2.07060562925884,"W10004_0152 X PHK76:87","W10004_0152 X PHK76",87,2.07060562925884,"PHK76"
"7734",2.07060014967892,"W10004_0152 X PHK76:90","W10004_0152 X PHK76",90,2.07060014967892,"PHK76"
"7735",2.07066936463633,"W10004_0152 X PHK76:99","W10004_0152 X PHK76",99,2.07066936463633,"PHK76"
"7736",2.07067454297703,"W10004_0152 X PHK76:101","W10004_0152 X PHK76",101,2.07067454297703,"PHK76"
"7737",2.07068068679924,"W10004_0152 X PHK76:104","W10004_0152 X PHK76",104,2.07068068679924,"PHK76"
"7738",2.07068529602565,"W10004_0152 X PHK76:107","W10004_0152 X PHK76",107,2.07068529602565,"PHK76"
"7739",2.07068967358338,"W10004_0152 X PHK76:111","W10004_0152 X PHK76",111,2.07068967358338,"PHK76"
"7740",2.07069198113283,"W10004_0152 X PHK76:114","W10004_0152 X PHK76",114,2.07069198113283,"PHK76"
"7741",2.07060793540985,"W10004_0152 X PHK76:118","W10004_0152 X PHK76",118,2.07060793540985,"PHK76"
"7742",2.07069555188513,"W10004_0152 X PHK76:122","W10004_0152 X PHK76",122,2.07069555188513,"PHK76"
"7743",2.07069646943527,"W10004_0152 X PHK76:126","W10004_0152 X PHK76",126,2.07069646943527,"PHK76"
"7744",-0.00334071474200069,"W10004_0152 X PHP02:15","W10004_0152 X PHP02",15,0,"PHP02"
"7745",0.013035301017594,"W10004_0152 X PHP02:17","W10004_0152 X PHP02",17,0.013035301017594,"PHP02"
"7746",0.0921391177994356,"W10004_0152 X PHP02:22","W10004_0152 X PHP02",22,0.0921391177994356,"PHP02"
"7747",0.144699994907181,"W10004_0152 X PHP02:24","W10004_0152 X PHP02",24,0.144699994907181,"PHP02"
"7748",0.252538080406976,"W10004_0152 X PHP02:27","W10004_0152 X PHP02",27,0.252538080406976,"PHP02"
"7749",0.399862382658651,"W10004_0152 X PHP02:30","W10004_0152 X PHP02",30,0.399862382658651,"PHP02"
"7750",0.521091175236283,"W10004_0152 X PHP02:32","W10004_0152 X PHP02",32,0.521091175236283,"PHP02"
"7751",0.895695749080825,"W10004_0152 X PHP02:37","W10004_0152 X PHP02",37,0.895695749080825,"PHP02"
"7752",1.06524761827558,"W10004_0152 X PHP02:39","W10004_0152 X PHP02",39,1.06524761827558,"PHP02"
"7753",1.23813397313366,"W10004_0152 X PHP02:41","W10004_0152 X PHP02",41,1.23813397313366,"PHP02"
"7754",1.56771462077866,"W10004_0152 X PHP02:45","W10004_0152 X PHP02",45,1.56771462077866,"PHP02"
"7755",1.77679248981386,"W10004_0152 X PHP02:48","W10004_0152 X PHP02",48,1.77679248981386,"PHP02"
"7756",1.93810998685043,"W10004_0152 X PHP02:51","W10004_0152 X PHP02",51,1.93810998685043,"PHP02"
"7757",2.09828691319053,"W10004_0152 X PHP02:56","W10004_0152 X PHP02",56,2.09828691319053,"PHP02"
"7758",2.15276876298951,"W10004_0152 X PHP02:60","W10004_0152 X PHP02",60,2.15276876298951,"PHP02"
"7759",2.16557389422068,"W10004_0152 X PHP02:62","W10004_0152 X PHP02",62,2.16557389422068,"PHP02"
"7760",2.17934914747688,"W10004_0152 X PHP02:69","W10004_0152 X PHP02",69,2.17934914747688,"PHP02"
"7761",2.1804161116122,"W10004_0152 X PHP02:73","W10004_0152 X PHP02",73,2.1804161116122,"PHP02"
"7762",2.18066028486674,"W10004_0152 X PHP02:76","W10004_0152 X PHP02",76,2.18066028486674,"PHP02"
"7763",2.18079091876574,"W10004_0152 X PHP02:80","W10004_0152 X PHP02",80,2.18079091876574,"PHP02"
"7764",2.18083955411792,"W10004_0152 X PHP02:83","W10004_0152 X PHP02",83,2.18083955411792,"PHP02"
"7765",2.18087926596375,"W10004_0152 X PHP02:87","W10004_0152 X PHP02",87,2.18087926596375,"PHP02"
"7766",2.18087463097965,"W10004_0152 X PHP02:90","W10004_0152 X PHP02",90,2.18087463097965,"PHP02"
"7767",2.18093317747985,"W10004_0152 X PHP02:99","W10004_0152 X PHP02",99,2.18093317747985,"PHP02"
"7768",2.18093755765627,"W10004_0152 X PHP02:101","W10004_0152 X PHP02",101,2.18093755765627,"PHP02"
"7769",2.18094275449958,"W10004_0152 X PHP02:104","W10004_0152 X PHP02",104,2.18094275449958,"PHP02"
"7770",2.18094665328223,"W10004_0152 X PHP02:107","W10004_0152 X PHP02",107,2.18094665328223,"PHP02"
"7771",2.18095035610448,"W10004_0152 X PHP02:111","W10004_0152 X PHP02",111,2.18095035610448,"PHP02"
"7772",2.18095230797947,"W10004_0152 X PHP02:114","W10004_0152 X PHP02",114,2.18095230797947,"PHP02"
"7773",2.18088121665585,"W10004_0152 X PHP02:118","W10004_0152 X PHP02",118,2.18088121665585,"PHP02"
"7774",2.18095532835336,"W10004_0152 X PHP02:122","W10004_0152 X PHP02",122,2.18095532835336,"PHP02"
"7775",2.18095610447678,"W10004_0152 X PHP02:126","W10004_0152 X PHP02",126,2.18095610447678,"PHP02"
"7776",0.145774208752216,"W10004_0152 X PHZ51:15","W10004_0152 X PHZ51",15,0.145774208752216,"PHZ51"
"7777",0.163259814170504,"W10004_0152 X PHZ51:17","W10004_0152 X PHZ51",17,0.163259814170504,"PHZ51"
"7778",0.246852573623797,"W10004_0152 X PHZ51:22","W10004_0152 X PHZ51",22,0.246852573623797,"PHZ51"
"7779",0.301982597244167,"W10004_0152 X PHZ51:24","W10004_0152 X PHZ51",24,0.301982597244167,"PHZ51"
"7780",0.414524646531848,"W10004_0152 X PHZ51:27","W10004_0152 X PHZ51",27,0.414524646531848,"PHZ51"
"7781",0.567482487718985,"W10004_0152 X PHZ51:30","W10004_0152 X PHZ51",30,0.567482487718985,"PHZ51"
"7782",0.692880533477033,"W10004_0152 X PHZ51:32","W10004_0152 X PHZ51",32,0.692880533477033,"PHZ51"
"7783",1.07863699693127,"W10004_0152 X PHZ51:37","W10004_0152 X PHZ51",37,1.07863699693127,"PHZ51"
"7784",1.25262492697055,"W10004_0152 X PHZ51:39","W10004_0152 X PHZ51",39,1.25262492697055,"PHZ51"
"7785",1.42975198938754,"W10004_0152 X PHZ51:41","W10004_0152 X PHZ51",41,1.42975198938754,"PHZ51"
"7786",1.76688054131499,"W10004_0152 X PHZ51:45","W10004_0152 X PHZ51",45,1.76688054131499,"PHZ51"
"7787",1.98065528817082,"W10004_0152 X PHZ51:48","W10004_0152 X PHZ51",48,1.98065528817082,"PHZ51"
"7788",2.14586982785683,"W10004_0152 X PHZ51:51","W10004_0152 X PHZ51",51,2.14586982785683,"PHZ51"
"7789",2.31095592228063,"W10004_0152 X PHZ51:56","W10004_0152 X PHZ51",56,2.31095592228063,"PHZ51"
"7790",2.36799217514052,"W10004_0152 X PHZ51:60","W10004_0152 X PHZ51",60,2.36799217514052,"PHZ51"
"7791",2.38164736778475,"W10004_0152 X PHZ51:62","W10004_0152 X PHZ51",62,2.38164736778475,"PHZ51"
"7792",2.39673033779687,"W10004_0152 X PHZ51:69","W10004_0152 X PHZ51",69,2.39673033779687,"PHZ51"
"7793",2.39796285569734,"W10004_0152 X PHZ51:73","W10004_0152 X PHZ51",73,2.39796285569734,"PHZ51"
"7794",2.3982504774525,"W10004_0152 X PHZ51:76","W10004_0152 X PHZ51",76,2.3982504774525,"PHZ51"
"7795",2.39840502705244,"W10004_0152 X PHZ51:80","W10004_0152 X PHZ51",80,2.39840502705244,"PHZ51"
"7796",2.39846254669979,"W10004_0152 X PHZ51:83","W10004_0152 X PHZ51",83,2.39846254669979,"PHZ51"
"7797",2.39850949783101,"W10004_0152 X PHZ51:87","W10004_0152 X PHZ51",87,2.39850949783101,"PHZ51"
"7798",2.39850401843331,"W10004_0152 X PHZ51:90","W10004_0152 X PHZ51",90,2.39850401843331,"PHZ51"
"7799",2.39857323339073,"W10004_0152 X PHZ51:99","W10004_0152 X PHZ51",99,2.39857323339073,"PHZ51"
"7800",2.39857841173143,"W10004_0152 X PHZ51:101","W10004_0152 X PHZ51",101,2.39857841173143,"PHZ51"
"7801",2.39858455555364,"W10004_0152 X PHZ51:104","W10004_0152 X PHZ51",104,2.39858455555364,"PHZ51"
"7802",2.39858916478005,"W10004_0152 X PHZ51:107","W10004_0152 X PHZ51",107,2.39858916478005,"PHZ51"
"7803",2.39859354233777,"W10004_0152 X PHZ51:111","W10004_0152 X PHZ51",111,2.39859354233777,"PHZ51"
"7804",2.39859584988722,"W10004_0152 X PHZ51:114","W10004_0152 X PHZ51",114,2.39859584988722,"PHZ51"
"7805",2.39851180416425,"W10004_0152 X PHZ51:118","W10004_0152 X PHZ51",118,2.39851180416425,"PHZ51"
"7806",2.39859942063952,"W10004_0152 X PHZ51:122","W10004_0152 X PHZ51",122,2.39859942063952,"PHZ51"
"7807",2.39860033818967,"W10004_0152 X PHZ51:126","W10004_0152 X PHZ51",126,2.39860033818967,"PHZ51"
"7808",0.0313610150909395,"W10004_0153 X PHK76:15","W10004_0153 X PHK76",15,0.0313610150909395,"PHK76"
"7809",0.0472238276591812,"W10004_0153 X PHK76:17","W10004_0153 X PHK76",17,0.0472238276591812,"PHK76"
"7810",0.124248797761607,"W10004_0153 X PHK76:22","W10004_0153 X PHK76",22,0.124248797761607,"PHK76"
"7811",0.175702948439928,"W10004_0153 X PHK76:24","W10004_0153 X PHK76",24,0.175702948439928,"PHK76"
"7812",0.281765860264761,"W10004_0153 X PHK76:27","W10004_0153 X PHK76",27,0.281765860264761,"PHK76"
"7813",0.427479127947784,"W10004_0153 X PHK76:30","W10004_0153 X PHK76",30,0.427479127947784,"PHK76"
"7814",0.547917233183189,"W10004_0153 X PHK76:32","W10004_0153 X PHK76",32,0.547917233183189,"PHK76"
"7815",0.922092793853298,"W10004_0153 X PHK76:37","W10004_0153 X PHK76",37,0.922092793853298,"PHK76"
"7816",1.09202562740016,"W10004_0153 X PHK76:39","W10004_0153 X PHK76",39,1.09202562740016,"PHK76"
"7817",1.2653795515379,"W10004_0153 X PHK76:41","W10004_0153 X PHK76",41,1.2653795515379,"PHK76"
"7818",1.59511639302842,"W10004_0153 X PHK76:45","W10004_0153 X PHK76",45,1.59511639302842,"PHK76"
"7819",1.80274952265712,"W10004_0153 X PHK76:48","W10004_0153 X PHK76",48,1.80274952265712,"PHK76"
"7820",1.96111334772724,"W10004_0153 X PHK76:51","W10004_0153 X PHK76",51,1.96111334772724,"PHK76"
"7821",2.11507960061561,"W10004_0153 X PHK76:56","W10004_0153 X PHK76",56,2.11507960061561,"PHK76"
"7822",2.16599262280721,"W10004_0153 X PHK76:60","W10004_0153 X PHK76",60,2.16599262280721,"PHK76"
"7823",2.17782262212556,"W10004_0153 X PHK76:62","W10004_0153 X PHK76",62,2.17782262212556,"PHK76"
"7824",2.19071964764682,"W10004_0153 X PHK76:69","W10004_0153 X PHK76",69,2.19071964764682,"PHK76"
"7825",2.19182352651091,"W10004_0153 X PHK76:73","W10004_0153 X PHK76",73,2.19182352651091,"PHK76"
"7826",2.19209686898991,"W10004_0153 X PHK76:76","W10004_0153 X PHK76",76,2.19209686898991,"PHK76"
"7827",2.19224909507781,"W10004_0153 X PHK76:80","W10004_0153 X PHK76",80,2.19224909507781,"PHK76"
"7828",2.19230650192978,"W10004_0153 X PHK76:83","W10004_0153 X PHK76",83,2.19230650192978,"PHK76"
"7829",2.19235344413212,"W10004_0153 X PHK76:87","W10004_0153 X PHK76",87,2.19235344413212,"PHK76"
"7830",2.1923479645522,"W10004_0153 X PHK76:90","W10004_0153 X PHK76",90,2.1923479645522,"PHK76"
"7831",2.19241717950961,"W10004_0153 X PHK76:99","W10004_0153 X PHK76",99,2.19241717950961,"PHK76"
"7832",2.19242235785031,"W10004_0153 X PHK76:101","W10004_0153 X PHK76",101,2.19242235785031,"PHK76"
"7833",2.19242850167252,"W10004_0153 X PHK76:104","W10004_0153 X PHK76",104,2.19242850167252,"PHK76"
"7834",2.19243311089893,"W10004_0153 X PHK76:107","W10004_0153 X PHK76",107,2.19243311089893,"PHK76"
"7835",2.19243748845666,"W10004_0153 X PHK76:111","W10004_0153 X PHK76",111,2.19243748845666,"PHK76"
"7836",2.19243979600611,"W10004_0153 X PHK76:114","W10004_0153 X PHK76",114,2.19243979600611,"PHK76"
"7837",2.19235575028313,"W10004_0153 X PHK76:118","W10004_0153 X PHK76",118,2.19235575028313,"PHK76"
"7838",2.19244336675841,"W10004_0153 X PHK76:122","W10004_0153 X PHK76",122,2.19244336675841,"PHK76"
"7839",2.19244428430855,"W10004_0153 X PHK76:126","W10004_0153 X PHK76",126,2.19244428430855,"PHK76"
"7840",-0.132337752994146,"W10004_0153 X PHP02:15","W10004_0153 X PHP02",15,0,"PHP02"
"7841",-0.115717536181369,"W10004_0153 X PHP02:17","W10004_0153 X PHP02",17,0,"PHP02"
"7842",-0.0362486441474954,"W10004_0153 X PHP02:22","W10004_0153 X PHP02",22,0,"PHP02"
"7843",0.0161946415134513,"W10004_0153 X PHP02:24","W10004_0153 X PHP02",24,0.0161946415134513,"PHP02"
"7844",0.123350691314579,"W10004_0153 X PHP02:27","W10004_0153 X PHP02",27,0.123350691314579,"PHP02"
"7845",0.269213097456277,"W10004_0153 X PHP02:30","W10004_0153 X PHP02",30,0.269213097456277,"PHP02"
"7846",0.388995667986267,"W10004_0153 X PHP02:32","W10004_0153 X PHP02",32,0.388995667986267,"PHP02"
"7847",0.758714371767709,"W10004_0153 X PHP02:37","W10004_0153 X PHP02",37,0.758714371767709,"PHP02"
"7848",0.926157126928556,"W10004_0153 X PHP02:39","W10004_0153 X PHP02",39,0.926157126928556,"PHP02"
"7849",1.09714544630518,"W10004_0153 X PHP02:41","W10004_0153 X PHP02",41,1.09714544630518,"PHP02"
"7850",1.42447353178435,"W10004_0153 X PHP02:45","W10004_0153 X PHP02",45,1.42447353178435,"PHP02"
"7851",1.63390372349706,"W10004_0153 X PHP02:48","W10004_0153 X PHP02",48,1.63390372349706,"PHP02"
"7852",1.79746913598179,"W10004_0153 X PHP02:51","W10004_0153 X PHP02",51,1.79746913598179,"PHP02"
"7853",1.96401148916107,"W10004_0153 X PHP02:56","W10004_0153 X PHP02",56,1.96401148916107,"PHP02"
"7854",2.0234350577981,"W10004_0153 X PHP02:60","W10004_0153 X PHP02",60,2.0234350577981,"PHP02"
"7855",2.03808678400041,"W10004_0153 X PHP02:62","W10004_0153 X PHP02",62,2.03808678400041,"PHP02"
"7856",2.05483260088639,"W10004_0153 X PHP02:69","W10004_0153 X PHP02",69,2.05483260088639,"PHP02"
"7857",2.05624388799179,"W10004_0153 X PHP02:73","W10004_0153 X PHP02",73,2.05624388799179,"PHP02"
"7858",2.05656151587042,"W10004_0153 X PHP02:76","W10004_0153 X PHP02",76,2.05656151587042,"PHP02"
"7859",2.05672319854845,"W10004_0153 X PHP02:80","W10004_0153 X PHP02",80,2.05672319854845,"PHP02"
"7860",2.0567812819905,"W10004_0153 X PHP02:83","W10004_0153 X PHP02",83,2.0567812819905,"PHP02"
"7861",2.05682830072606,"W10004_0153 X PHP02:87","W10004_0153 X PHP02",87,2.05682830072606,"PHP02"
"7862",2.05682282351503,"W10004_0153 X PHP02:90","W10004_0153 X PHP02",90,2.05682282351503,"PHP02"
"7863",2.05689203865466,"W10004_0153 X PHP02:99","W10004_0153 X PHP02",99,2.05689203865466,"PHP02"
"7864",2.05689721699536,"W10004_0153 X PHP02:101","W10004_0153 X PHP02",101,2.05689721699536,"PHP02"
"7865",2.05690336081757,"W10004_0153 X PHP02:104","W10004_0153 X PHP02",104,2.05690336081757,"PHP02"
"7866",2.05690797004398,"W10004_0153 X PHP02:107","W10004_0153 X PHP02",107,2.05690797004398,"PHP02"
"7867",2.05691234760171,"W10004_0153 X PHP02:111","W10004_0153 X PHP02",111,2.05691234760171,"PHP02"
"7868",2.05691465515116,"W10004_0153 X PHP02:114","W10004_0153 X PHP02",114,2.05691465515116,"PHP02"
"7869",2.05683060942818,"W10004_0153 X PHP02:118","W10004_0153 X PHP02",118,2.05683060942818,"PHP02"
"7870",2.05691822590346,"W10004_0153 X PHP02:122","W10004_0153 X PHP02",122,2.05691822590346,"PHP02"
"7871",2.0569191434536,"W10004_0153 X PHP02:126","W10004_0153 X PHP02",126,2.0569191434536,"PHP02"
"7872",-0.00922428668101914,"W10004_0153 X PHZ51:15","W10004_0153 X PHZ51",15,0,"PHZ51"
"7873",0.00764494899478775,"W10004_0153 X PHZ51:17","W10004_0153 X PHZ51",17,0.00764494899478775,"PHZ51"
"7874",0.0882235612020758,"W10004_0153 X PHZ51:22","W10004_0153 X PHZ51",22,0.0882235612020758,"PHZ51"
"7875",0.141369949331983,"W10004_0153 X PHZ51:24","W10004_0153 X PHZ51",24,0.141369949331983,"PHZ51"
"7876",0.249949480533768,"W10004_0153 X PHZ51:27","W10004_0153 X PHZ51",27,0.249949480533768,"PHZ51"
"7877",0.3977859551493,"W10004_0153 X PHZ51:30","W10004_0153 X PHZ51",30,0.3977859551493,"PHZ51"
"7878",0.519261038103794,"W10004_0153 X PHZ51:32","W10004_0153 X PHZ51",32,0.519261038103794,"PHZ51"
"7879",0.894883365405977,"W10004_0153 X PHZ51:37","W10004_0153 X PHZ51",37,0.894883365405977,"PHZ51"
"7880",1.06547928475349,"W10004_0153 X PHZ51:39","W10004_0153 X PHZ51",39,1.06547928475349,"PHZ51"
"7881",1.24012042745372,"W10004_0153 X PHZ51:41","W10004_0153 X PHZ51",41,1.24012042745372,"PHZ51"
"7882",1.5762050604637,"W10004_0153 X PHZ51:45","W10004_0153 X PHZ51",45,1.5762050604637,"PHZ51"
"7883",1.79318992989553,"W10004_0153 X PHZ51:48","W10004_0153 X PHZ51",48,1.79318992989553,"PHZ51"
"7884",1.96461550772136,"W10004_0153 X PHZ51:51","W10004_0153 X PHZ51",51,1.96461550772136,"PHZ51"
"7885",2.14308769575211,"W10004_0153 X PHZ51:56","W10004_0153 X PHZ51",56,2.14308769575211,"PHZ51"
"7886",2.20943643543899,"W10004_0153 X PHZ51:60","W10004_0153 X PHZ51",60,2.20943643543899,"PHZ51"
"7887",2.22647049765709,"W10004_0153 X PHZ51:62","W10004_0153 X PHZ51",62,2.22647049765709,"PHZ51"
"7888",2.24704900022107,"W10004_0153 X PHZ51:69","W10004_0153 X PHZ51",69,2.24704900022107,"PHZ51"
"7889",2.24892984485565,"W10004_0153 X PHZ51:73","W10004_0153 X PHZ51",73,2.24892984485565,"PHZ51"
"7890",2.24934198524452,"W10004_0153 X PHZ51:76","W10004_0153 X PHZ51",76,2.24934198524452,"PHZ51"
"7891",2.24953144000496,"W10004_0153 X PHZ51:80","W10004_0153 X PHZ51",80,2.24953144000496,"PHZ51"
"7892",2.24959250459806,"W10004_0153 X PHZ51:83","W10004_0153 X PHZ51",83,2.24959250459806,"PHZ51"
"7893",2.24964000950177,"W10004_0153 X PHZ51:87","W10004_0153 X PHZ51",87,2.24964000950177,"PHZ51"
"7894",2.24963455670848,"W10004_0153 X PHZ51:90","W10004_0153 X PHZ51",90,2.24963455670848,"PHZ51"
"7895",2.24970377385255,"W10004_0153 X PHZ51:99","W10004_0153 X PHZ51",99,2.24970377385255,"PHZ51"
"7896",2.24970895219325,"W10004_0153 X PHZ51:101","W10004_0153 X PHZ51",101,2.24970895219325,"PHZ51"
"7897",2.24971509601546,"W10004_0153 X PHZ51:104","W10004_0153 X PHZ51",104,2.24971509601546,"PHZ51"
"7898",2.24971970524187,"W10004_0153 X PHZ51:107","W10004_0153 X PHZ51",107,2.24971970524187,"PHZ51"
"7899",2.2497240827996,"W10004_0153 X PHZ51:111","W10004_0153 X PHZ51",111,2.2497240827996,"PHZ51"
"7900",2.24972639034905,"W10004_0153 X PHZ51:114","W10004_0153 X PHZ51",114,2.24972639034905,"PHZ51"
"7901",2.24972996110135,"W10004_0153 X PHZ51:122","W10004_0153 X PHZ51",122,2.24972996110135,"PHZ51"
"7902",2.24973087865149,"W10004_0153 X PHZ51:126","W10004_0153 X PHZ51",126,2.24973087865149,"PHZ51"
"7903",0.015616661861481,"W10004_0154 X PHP02:15","W10004_0154 X PHP02",15,0.015616661861481,"PHP02"
"7904",0.0331166436802282,"W10004_0154 X PHP02:17","W10004_0154 X PHP02",17,0.0331166436802282,"PHP02"
"7905",0.116755749098918,"W10004_0154 X PHP02:22","W10004_0154 X PHP02",22,0.116755749098918,"PHP02"
"7906",0.171854442206716,"W10004_0154 X PHP02:24","W10004_0154 X PHP02",24,0.171854442206716,"PHP02"
"7907",0.284124463466199,"W10004_0154 X PHP02:27","W10004_0154 X PHP02",27,0.284124463466199,"PHP02"
"7908",0.436200074548876,"W10004_0154 X PHP02:30","W10004_0154 X PHP02",30,0.436200074548876,"PHP02"
"7909",0.560389195590354,"W10004_0154 X PHP02:32","W10004_0154 X PHP02",32,0.560389195590354,"PHP02"
"7910",0.939309571748767,"W10004_0154 X PHP02:37","W10004_0154 X PHP02",37,0.939309571748767,"PHP02"
"7911",1.10845697841352,"W10004_0154 X PHP02:39","W10004_0154 X PHP02",39,1.10845697841352,"PHP02"
"7912",1.27933844284079,"W10004_0154 X PHP02:41","W10004_0154 X PHP02",41,1.27933844284079,"PHP02"
"7913",1.6001099423388,"W10004_0154 X PHP02:45","W10004_0154 X PHP02",45,1.6001099423388,"PHP02"
"7914",1.79953571805864,"W10004_0154 X PHP02:48","W10004_0154 X PHP02",48,1.79953571805864,"PHP02"
"7915",1.95061368633158,"W10004_0154 X PHP02:51","W10004_0154 X PHP02",51,1.95061368633158,"PHP02"
"7916",2.09738106005556,"W10004_0154 X PHP02:56","W10004_0154 X PHP02",56,2.09738106005556,"PHP02"
"7917",2.14642184449917,"W10004_0154 X PHP02:60","W10004_0154 X PHP02",60,2.14642184449917,"PHP02"
"7918",2.15797065512763,"W10004_0154 X PHP02:62","W10004_0154 X PHP02",62,2.15797065512763,"PHP02"
"7919",2.17073227425387,"W10004_0154 X PHP02:69","W10004_0154 X PHP02",69,2.17073227425387,"PHP02"
"7920",2.17183755203585,"W10004_0154 X PHP02:73","W10004_0154 X PHP02",73,2.17183755203585,"PHP02"
"7921",2.17211111409229,"W10004_0154 X PHP02:76","W10004_0154 X PHP02",76,2.17211111409229,"PHP02"
